viewerId,asset,device/os,country,state,city,asn,isp,start time (unix time),startup time (ms),playing time (ms),buffering time (ms),interrupts,average bitrate (kbps),startup error,session tags,ip address,cdn,browser,conviva session id,stream url,error list,percentage complete
189.143.227.191,Blouin bounces back to win slopestyle silver,IOS,mexico,distrito federal,mexico city,8151,Uninet,1518454579,4166,54844,0,0,0,0,c3.client.marketingName=iPad&c3.video.isLive=F,189.143.227.191,UNKNOWN,Safari,1330236:4009507945:724283121:1335296820:1518454333,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324579/contentpackages/1864313/manifest.m3u8,,100
189.143.227.191,CTV News Channel: Stojko on skating performance,IOS,mexico,distrito federal,mexico city,8151,Uninet,1518454640,4861,320250,0,0,0,0,c3.client.marketingName=iPad&c3.video.isLive=F,189.143.227.191,UNKNOWN,Safari,1330236:4009507945:724283121:1335296820:1518454334,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324525/contentpackages/1864181/manifest.m3u8,,100
189.143.227.191,CTV National News: Bermuda's one-man show,IOS,mexico,distrito federal,mexico city,8151,Uninet,1518454969,4651,145973,0,0,0,0,c3.client.marketingName=iPad&c3.video.isLive=F,189.143.227.191,UNKNOWN,Safari,1330236:4009507945:724283121:1335296820:1518454335,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324374/contentpackages/1863975/manifest.m3u8,,100
e74b3482c5c96f2c925eea3a8762eee9b27ae7b2c9581fbb2c8b75c3bdaea944,[782440] Girls - S2:EP9 - On All Fours,IOS,canada,on,markham,577,Bell Canada,1518495904,2398,115897,1257,2,3173,0,c3.device.model=iPad6%2C11&c3.client.marketingName=iPad&c3.player.name=CraveTV+iOS&c3.video.isLive=F&brand=CraveTV&videoSubDomain=pe-ak-vp01a-9c9media.akamaized.net,70.51.228.209,INHOUSE,Non-Browser Apps,1333406:4048533969:2100600538:3039731523:25989725,https://capi.9c9media.com/destinations/cravetv_ios/platforms/iPhone/contents/782440/contentpackages/969540/manifest.m3u8,,7
e74b3482c5c96f2c925eea3a8762eee9b27ae7b2c9581fbb2c8b75c3bdaea944,[782441] Girls - S2:EP10 - Together,IOS,canada,on,markham,577,Bell Canada,1518497472,1717,518323,0,0,3235,0,c3.player.name=CraveTV+iOS&videoSubDomain=pe-ak-vp02a-9c9media.akamaized.net&c3.client.marketingName=iPad&brand=CraveTV&c3.video.isLive=F&c3.device.model=iPad6%2C11,69.156.93.162,INHOUSE,Non-Browser Apps,1333406:4048533969:2100600538:3039731523:407894567,https://capi.9c9media.com/destinations/cravetv_ios/platforms/iPhone/contents/782441/contentpackages/969541/manifest.m3u8,,30
e74b3482c5c96f2c925eea3a8762eee9b27ae7b2c9581fbb2c8b75c3bdaea944,[782440] Girls - S2:EP9 - On All Fours,IOS,canada,on,markham,577,Bell Canada,1518496304,4660,1156584,3353,3,3239,0,c3.player.name=CraveTV+iOS&videoSubDomain=pe-ak-vp01a-9c9media.akamaized.net&c3.client.marketingName=iPad&brand=CraveTV&c3.video.isLive=F&c3.device.model=iPad6%2C11,69.156.93.162,INHOUSE,Non-Browser Apps,1333406:4048533969:2100600538:3039731523:823982001,https://capi.9c9media.com/destinations/cravetv_ios/platforms/iPhone/contents/782440/contentpackages/969540/manifest.m3u8,,67
69.11.43.115,Bat-infested home to be completely rebuilt ,AND,canada,sk,moose jaw,803,Sasktel,1518439761,4022,50908,0,0,0,0,c3.player.name=CTVNEWS+VIDI+Web&videoSubDomain=pe-li-vp04a.9c9media.com&c3.client.marketingName=Galaxy+S8&brand=ctvnews&c3.video.isLive=F&c3.device.model=Other+Android,69.11.43.115,UNKNOWN,Chrome,1334555:231881161:97162083:3775070251:1518439758,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324215/contentpackages/1863531/manifest.m3u8,,98
69.11.43.115,CTVNews.ca: Top stories,AND,canada,sk,moose jaw,803,Sasktel,1518439834,-1,0,0,0,0,0,c3.device.model=Other+Android&c3.client.marketingName=Galaxy+S8&c3.player.name=CTVNEWS+VIDI+Web&c3.video.isLive=F&brand=ctvnews&videoSubDomain=pe-fa-vp06a.9c9media.com,69.11.43.115,UNKNOWN,Chrome,1334555:231881161:97162083:3775070251:1518439759,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324176/contentpackages/1863509/manifest.m3u8,,0
fe766522127505d1022bc3c98bb0b9984fbf6675ba1f4507f33616080221a09e,"NHL: Senators 3, Maple Leafs 6",WIN,canada,on,ottawa,2665,,1518446386,1206,3578,0,0,1632,0,c3.player.name=TSN+VIDI+Web&videoSubDomain=pe-li-vp04a.9c9media.com&brand=tsn&c3.video.isLive=F,199.212.215.11,UNKNOWN,Chrome,1346647:3041225792:2075052316:3918319687:1518446388,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1323918/contentpackages/1863339/manifest.mpd,,2
fe766522127505d1022bc3c98bb0b9984fbf6675ba1f4507f33616080221a09e,"NHL: Senators 3, Maple Leafs 6",WIN,canada,on,ottawa,2665,,1518450663,1145,78239,0,0,1632,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-li-vp04a.9c9media.com,199.212.215.11,UNKNOWN,Chrome,1346647:3041225792:2075052316:3918319687:1518450659,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1323918/contentpackages/1863339/manifest.mpd,,44
fe766522127505d1022bc3c98bb0b9984fbf6675ba1f4507f33616080221a09e,LeBrun: Soshnikov staying on IR buys Leafs some time,WIN,canada,on,ottawa,2665,,1518470194,858,16998,0,0,1952,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-fa-vp11a.9c9media.com,199.212.215.11,UNKNOWN,Chrome,1346647:3041225792:2075052316:3918319687:1518470191,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324450/contentpackages/1864354/manifest.mpd,,30
99.240.226.148,"[30212] NBA News and Highlights - NBA: Cavaliers 121, Celtics 99",IOS,canada,on,ottawa,812,Rogers,1518451512,3215,155985,0,0,0,0,c3.device.model=iPhone+6s&c3.client.marketingName=iPhone+6S&c3.player.name=TSN+iOS&c3.video.isLive=F&brand=TSN&videoSubDomain=pe-fa-vp12a.9c9media.com,99.240.226.148,INHOUSE,Non-Browser Apps,1352640:513883474:2196183691:2819139128:371502574,http://capi.9c9media.com/destinations/tsn_ios/platforms/iphone/contents/1324178/contentpackages/1863851/manifest.m3u8,,100
173.238.196.14,Extended: Barack and Michelle Obama's portraits,AND,canada,on,niagara falls,7992,Cogeco Canada,1518459565,5011,15586,0,0,0,0,c3.player.name=CTVNEWS+VIDI+Web&videoSubDomain=pe-fa-vp11a.9c9media.com&c3.client.marketingName=ZenPad+8.0&brand=ctvnews&c3.video.isLive=F&c3.device.model=Other+Android,173.238.196.14,UNKNOWN,Chrome,1364699:461939788:2194956636:470174171:1518459565,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324563/contentpackages/1864294/manifest.m3u8,,16
156.34.208.51,Must See: Kangaroo fight erupts on golf course,IOS,canada,nb,moncton,855,Bell Aliant,1518432257,10972,28237,0,0,0,0,c3.client.marketingName=iPad&c3.video.isLive=F,156.34.208.51,UNKNOWN,Safari,1367216:2151480981:3052435549:3441272083:1518432252,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324338/contentpackages/1863928/manifest.m3u8,,100
68.145.64.199,CTV National News: Canada's race to the podium,IOS,canada,ab,calgary,6327,Shaw,1518416929,7207,167349,0,0,0,0,c3.client.marketingName=iPhone&c3.video.isLive=F,68.145.64.199,UNKNOWN,Safari,1368939:4213433321:3088245593:1521159217:1518416841,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324387/contentpackages/1864003/manifest.m3u8,,78
83e5d860c1e198e797d819300ffa90b8790e57002d18acc37f94c87fbbc5c6c0,[525811] Ray Donovan - S1:EP10 - Fite Nite,IOS,canada,on,windsor,577,Bell Canada,1518487549,5048,3009233,5737,1,3222,0,c3.player.name=CraveTV+iOS&videoSubDomain=pe-ak-vp05b-9c9media.akamaized.net&c3.client.marketingName=iPhone+6S&brand=CraveTV&c3.video.isLive=F&c3.device.model=iPhone+6s,76.64.195.30,INHOUSE,Non-Browser Apps,1369490:1371276525:1359432986:2290339448:752206310,https://capi.9c9media.com/destinations/cravetv_ios/platforms/iPhone/contents/525811/contentpackages/623256/manifest.m3u8,,93
83e5d860c1e198e797d819300ffa90b8790e57002d18acc37f94c87fbbc5c6c0,[525811] Ray Donovan - S1:EP10 - Fite Nite,IOS,canada,on,windsor,577,Bell Canada,1518487023,3407,153633,4803,1,3055,0,c3.device.model=iPhone+6s&c3.client.marketingName=iPhone+6S&c3.player.name=CraveTV+iOS&c3.video.isLive=F&brand=CraveTV&videoSubDomain=pe-ak-vp05b-9c9media.akamaized.net,76.64.195.30,INHOUSE,Non-Browser Apps,1369490:1371276525:1359432986:2290339448:1434933898,https://capi.9c9media.com/destinations/cravetv_ios/platforms/iPhone/contents/525811/contentpackages/623256/manifest.m3u8,,5
108.181.122.172,Former Jays pitcher Esteban Loaiza arrested with 20 kilos of drugs,WIN,canada,ab,calgary,852,Telus,1518493673,4901,23662,0,0,1952,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-ak-vp03a-9c9media.akamaized.net,108.181.122.172,UNKNOWN,Chrome,1389378:119270073:2722696281:1515332716:1518493672,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324711/contentpackages/1864790/manifest.mpd,,100
108.181.122.172,TradeCentre Match Game: Rick Nash,WIN,canada,ab,calgary,852,Telus,1518493841,-1,0,0,0,0,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-li-vp10a.9c9media.com,108.181.122.172,UNKNOWN,Chrome,1389378:119270073:2722696281:1515332716:1518493841,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1323204/contentpackages/1861473/manifest.mpd,,0
adeb95fdaec33614ca0f952e7bbb9fdedd15f9a117dd016432fe51964097d1a4,TSN1,MAC,canada,ab,calgary,6327,Shaw,1518487449,7855,2268982,0,0,3585,0,c3.player.name=TSN+VIDI+Web&videoSubDomain=pe-fa-lp01a.9c9media.com&brand=tsn&c3.video.isLive=T,68.147.92.187,FASTLY,Chrome,1397913:4241080522:2089992442:3712262758:1518487424,https://pe-fa-lp02a.9c9media.com/live/TSN/p/dash/20000001/9d50f71ec5db29e6/manifest.mpd,,-1
adeb95fdaec33614ca0f952e7bbb9fdedd15f9a117dd016432fe51964097d1a4,TSN1,MAC,canada,ab,calgary,6327,Shaw,1518489934,3807,1741191,0,0,3596,0,c3.player.name=TSN+VIDI+Web&videoSubDomain=pe-fa-lp01a.9c9media.com&brand=tsn&c3.video.isLive=T,68.147.92.187,FASTLY,Chrome,1397913:4241080522:2089992442:3712262758:1518489934,https://pe-fa-lp01a.9c9media.com/live/TSN/p/dash/20000001/9d50f71ec5db29e6/manifest.mpd,,-1
72.143.193.138,[1323927] NHL News and Highlights,AND,canada,on,mississauga,812,Rogers,1518416487,-1,0,0,0,0,0,c3.device.model=Other+Android&c3.client.marketingName=Galaxy+S8&c3.player.name=TSN+Android&c3.video.isLive=F&brand=TSN&videoSubDomain=pe-fa-vp11a.9c9media.com,72.143.193.138,INHOUSE,Non-Browser Apps,1402447:1367573000:1510204529:812136302:1684537710,http://capi.9c9media.com/destinations/tsn_android/platforms/android/contents/1323927/contentpackages/1863346/manifest.m3u8,,0
76.64.207.242,"BNN's mid-morning market update: Feb. 12, 2018",WIN,canada,on,oakville,577,Bell Canada,1518461496,5055,11110,9744,1,1952,0,c3.player.name=BNN+VIDI+Web&c3.video.isLive=F&brand=bnn&videoSubDomain=pe-fa-vp12a.9c9media.com,76.64.207.242,UNKNOWN,Chrome,1404047:453288228:2663667774:4287970455:1518461497,https://capi.9c9media.com/destinations/bnn_web/platforms/desktop/contents/1324520/contentpackages/1864175/manifest.mpd,,4
76.64.207.242,Personal Investor: Tax tricks to transfer shares into your RRSP and TFSA,WIN,canada,on,oakville,577,Bell Canada,1518470204,-1,0,0,0,0,0,c3.player.name=BNN+VIDI+Web&c3.video.isLive=F&brand=bnn&videoSubDomain=pe-ak-vp03a-9c9media.akamaized.net,76.64.207.242,UNKNOWN,Chrome,1404047:453288228:2663667774:4287970455:1518470207,https://capi.9c9media.com/destinations/bnn_web/platforms/desktop/contents/1097313/contentpackages/1484030/manifest.mpd,,0
206.223.168.30,LeBrun: Soshnikov staying on IR buys Leafs some time,WIN,canada,on,toronto,21949,,1518462604,973,592,0,0,1952,0,c3.video.isLive=F,206.223.168.30,UNKNOWN,Firefox,1412766:1412585008:3646235376:3447969406:1518462606,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324450/contentpackages/1864354/manifest.mpd,,0
206.223.168.30,Leivo on uncertain future with Leafs: 'I just need to play',WIN,canada,on,toronto,21949,,1518462765,922,4873,0,0,1952,0,c3.video.isLive=F,206.223.168.30,UNKNOWN,Firefox,1412766:1412585008:3646235376:3447969406:1518462767,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1318903/contentpackages/1855125/manifest.mpd,,2
206.223.168.30,Are the Bruins a Cup contender?,WIN,canada,on,toronto,21949,,1518462862,972,177,0,0,1952,0,c3.video.isLive=F,206.223.168.30,UNKNOWN,Firefox,1412766:1412585008:3646235376:3447969406:1518462864,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1320876/contentpackages/1859430/manifest.mpd,,0
206.223.168.30,Leafs thriving without a captain: ''I don't think we really need one right now'',WIN,canada,on,toronto,21949,,1518463112,1324,8090,0,0,1952,0,c3.video.isLive=F,206.223.168.30,UNKNOWN,Firefox,1412766:1412585008:3646235376:3447969406:1518463113,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1323932/contentpackages/1863096/manifest.mpd,,4
216.75.211.7,CTV News Channel: Going for gold in Pyeongchang,WIN,united states,ma,mansfield,26363,,1518447260,1996,59543,0,0,1720,0,c3.video.isLive=F,216.75.211.7,UNKNOWN,Chrome,1422285:159716609:3620226849:3540181042:1518447226,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324497/contentpackages/1864138/manifest.mpd,,27
24.141.13.255,"Lowry, DeRozan's relationship at heart of Raptors' success",WIN,canada,on,burlington,7992,Cogeco Canada,1518481201,7538,381343,0,0,1952,0,c3.video.isLive=F,24.141.13.255,UNKNOWN,Chrome,1429256:756771466:1820436995:2247583870:1518481179,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324713/contentpackages/1864797/manifest.mpd,,63
24.141.13.255,"Lowry, DeRozan's relationship at heart of Raptors' success",WIN,canada,on,burlington,7992,Cogeco Canada,1518483842,7002,604540,0,0,1952,0,c3.video.isLive=F,24.141.13.255,UNKNOWN,Chrome,1429256:756771466:1820436995:2247583870:1518483821,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324713/contentpackages/1864797/manifest.mpd,,100
24.141.13.255,TSN Rewind: Vince Carter owns the 2000 Slam Dunk Contest,WIN,canada,on,burlington,7992,Cogeco Canada,1518484466,5038,85382,0,0,1610,0,c3.video.isLive=F,24.141.13.255,UNKNOWN,Chrome,1429256:756771466:1820436995:2247583870:1518483822,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324463/contentpackages/1864111/manifest.mpd,,100
24.141.13.255,"Wade reflects on Cavs trade, LeBron's future",WIN,canada,on,burlington,7992,Cogeco Canada,1518484571,3468,60248,0,0,1952,0,c3.video.isLive=F,24.141.13.255,UNKNOWN,Chrome,1429256:756771466:1820436995:2247583870:1518483823,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324797/contentpackages/1864620/manifest.mpd,,81
216.36.157.233,"NHL: Avalanche 1, Hurricanes 3",WIN,canada,mb,brandon,19016,,1518478137,2869,17551,0,0,992,0,c3.player.name=TSN+VIDI+Web&videoSubDomain=pe-fa-vp11a.9c9media.com&brand=tsn&c3.video.isLive=F,216.36.157.233,UNKNOWN,Chrome,1437553:2094114472:3074869262:2035200586:1518478140,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1323916/contentpackages/1863382/manifest.mpd,,31
216.36.157.233,"Skinner, Jenner latest additions to TSN's Trade Bait board",WIN,canada,mb,brandon,19016,,1518478181,3600,19154,0,0,1952,0,c3.video.isLive=F,216.36.157.233,UNKNOWN,Chrome,1437553:2094114472:3074869262:2035200586:1518478183,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1321866/contentpackages/1860144/manifest.mpd,,13
24.114.53.60,Flu shots urged after deaths of 2 kids,IOS,canada,on,toronto,812,Rogers,1518463914,-1,0,0,0,0,0,c3.client.marketingName=iPhone+8+Plus&c3.video.isLive=F,24.114.53.60,UNKNOWN,Safari,1437728:2705138670:2757175163:853915390:1518463873,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324630/contentpackages/1864374/manifest.m3u8,,0
6ef5f7cbe5e07d6e19813ed4bd58bf7e132c5fa65b8e6b39715048890d303ccd,Eric Clapton: Life in 12 Bars Eric Clapton: Life in 12 Bars,MAC,canada,mb,winnipeg,7122,,1518447749,-3,5370680,0,0,3321,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-li-vp10a.9c9media.com&brand=crave&c3.video.isLive=F,142.161.85.116,UNKNOWN,Chrome,1440209:2731249786:1879260924:3911799665:1518403612,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/1296487/contentpackages/1855005/manifest.mpd,,67
6ef5f7cbe5e07d6e19813ed4bd58bf7e132c5fa65b8e6b39715048890d303ccd,The Trade S1:E1 Episode 1,MAC,canada,mb,winnipeg,7122,,1518473531,2318,3098912,0,0,3333,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-ak-vp01a-9c9media.akamaized.net&brand=crave&c3.video.isLive=F,142.161.85.116,UNKNOWN,Chrome,1440209:2731249786:1879260924:3911799665:1518473533,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/1296802/contentpackages/1844700/manifest.mpd,,98
6ef5f7cbe5e07d6e19813ed4bd58bf7e132c5fa65b8e6b39715048890d303ccd,Mystery Of The Alaskan Mummies Mystery Of The Alaskan Mummies,MAC,canada,mb,winnipeg,7122,,1518476808,2559,2573262,0,0,3340,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-fa-vp11a.9c9media.com&brand=crave&c3.video.isLive=F,142.161.85.116,UNKNOWN,Chrome,1440209:2731249786:1879260924:3911799665:1518476809,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/684861/contentpackages/1684894/manifest.mpd,,100
66.11.162.212,CTV News Channel: Competing in a dog show,AND,canada,on,ottawa,11814,,1518475339,4241,237117,0,0,1952,0,c3.player.name=CTVNEWS+VIDI+Web&videoSubDomain=pe-fa-vp11a.9c9media.com&c3.client.marketingName=Galaxy+S5+Neo&brand=ctvnews&c3.video.isLive=F&c3.device.model=Other+Android,66.11.162.212,UNKNOWN,Chrome,1441634:4033112364:1710429639:177522014:1518475334,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324574/contentpackages/1864306/manifest.mpd,,94
50.65.229.105,[1254963] How to Get Away With Murder - S4:EP12 - Ask Him About Stella,IOS,canada,ab,lloydminster,6327,Shaw,1518490290,4800,2556913,0,0,2039,0,c3.player.name=vidi_ios&videoSubDomain=pe-li-vp05a.9c9media.com&c3.client.marketingName=iPad+Retina&brand=CTV&c3.video.isLive=F&c3.device.model=iPad+4,50.65.229.105,INHOUSE,Non-Browser Apps,1442516:1692121499:24272908:2630941048:1483265711,https://capi.9c9media.com/destinations/ctv_ios/platforms/iPad/contents/1254963/contentPackages/1859944/manifest.am3u8?ssl=true,,99
76.69.37.148,Toronto raccoons may carry contagious virus,MAC,canada,on,unionville,577,Bell Canada,1518466284,1632,139999,0,0,1952,0,c3.video.isLive=F,76.69.37.148,UNKNOWN,Chrome,1442787:493769530:2757451542:1620046800:1518466048,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324284/contentpackages/1863827/manifest.mpd,,99
76.69.37.148,Strange behaviour: Officials warn of raccoon virus,MAC,canada,on,unionville,577,Bell Canada,1518466440,1681,19749,0,0,1952,0,c3.video.isLive=F,76.69.37.148,UNKNOWN,Chrome,1442787:493769530:2757451542:1620046800:1518466049,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324545/contentpackages/1864202/manifest.mpd,,36
76.126.137.10,Does â€˜bed in a boxâ€™ match a regular mattress?,MAC,united states,ca,san francisco,7922,Comcast,1518437373,-1,0,0,0,0,0,c3.player.name=CTVNEWS+VIDI+Web&videoSubDomain=pe-fa-vp11a.9c9media.com&brand=ctvnews&c3.video.isLive=F,76.126.137.10,UNKNOWN,Chrome,1444345:299231765:2899051318:1618556351:1518437376,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1323746/contentpackages/1862074/manifest.mpd,,0
76.126.137.10,Toronto raccoons may carry contagious virus,MAC,united states,ca,san francisco,7922,Comcast,1518437378,-1,0,0,0,0,0,c3.player.name=CTVNEWS+VIDI+Web&videoSubDomain=pe-fa-vp12a.9c9media.com&brand=ctvnews&c3.video.isLive=F,76.126.137.10,UNKNOWN,Chrome,1444345:299231765:2899051318:1618556351:1518437381,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324284/contentpackages/1863827/manifest.mpd,,0
76.126.137.10,Toronto raccoons may carry contagious virus,MAC,united states,ca,san francisco,7922,Comcast,1518437391,-1,0,0,0,0,0,c3.player.name=CTVNEWS+VIDI+Web&c3.video.isLive=F&brand=ctvnews&videoSubDomain=pe-fa-vp12a.9c9media.com,76.126.137.10,UNKNOWN,Chrome,1444345:299231765:2899051318:1618556351:1518437395,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324284/contentpackages/1863827/manifest.mpd,,0
